ds,unique_id,y
2009-05-23 15:00:00,1,46016.0
2009-05-23 16:00:00,1,44339.0
2009-05-23 17:00:00,1,43876.0
2009-05-23 18:00:00,1,44338.0
2009-05-23 19:00:00,1,46354.0
2009-05-23 20:00:00,1,45302.0
2009-05-23 21:00:00,1,39196.0
2009-05-23 22:00:00,1,35131.0
2009-05-23 23:00:00,1,31675.0
2009-05-24 00:00:00,1,30384.0
2009-05-24 01:00:00,1,28925.0
2009-05-24 02:00:00,1,27857.0
2009-05-24 03:00:00,1,27054.0
2009-05-24 04:00:00,1,26508.0
2009-05-24 05:00:00,1,26192.0
2009-05-24 06:00:00,1,27293.0
2009-05-24 07:00:00,1,26491.0
2009-05-24 08:00:00,1,30218.0
2009-05-24 09:00:00,1,35624.0
2009-05-24 10:00:00,1,40769.0
2009-05-24 11:00:00,1,40717.0
2009-05-24 12:00:00,1,40866.0
2009-05-24 13:00:00,1,40667.0
2009-05-24 14:00:00,1,41049.0
2009-05-24 15:00:00,1,41387.0
2009-05-24 16:00:00,1,41331.0
2009-05-24 17:00:00,1,40713.0
2009-05-24 18:00:00,1,41500.0
2009-05-24 19:00:00,1,45642.0
2009-05-24 20:00:00,1,44748.0
2009-05-24 21:00:00,1,38418.0
2009-05-24 22:00:00,1,34837.0
2009-05-24 23:00:00,1,32152.0
2009-05-25 00:00:00,1,30062.0
2009-05-25 01:00:00,1,28549.0
2009-05-25 02:00:00,1,27449.0
2009-05-25 03:00:00,1,26751.0
2009-05-25 04:00:00,1,26911.0
2009-05-25 05:00:00,1,26967.0
2009-05-25 06:00:00,1,30256.0
2009-05-25 07:00:00,1,39140.0
2009-05-25 08:00:00,1,51466.0
2009-05-25 09:00:00,1,59045.0
2009-05-25 10:00:00,1,63457.0
2009-05-25 11:00:00,1,63817.0
2009-05-25 12:00:00,1,63432.0
2009-05-25 13:00:00,1,63524.0
2009-05-25 14:00:00,1,64655.0
2009-05-25 15:00:00,1,63668.0
2009-05-25 16:00:00,1,65832.0
2009-05-25 17:00:00,1,57154.0
2009-05-25 18:00:00,1,53985.0
2009-05-25 19:00:00,1,55334.0
2009-05-25 20:00:00,1,53788.0
2009-05-25 21:00:00,1,44945.0
2009-05-25 22:00:00,1,38875.0
2009-05-25 23:00:00,1,35562.0
2009-05-26 00:00:00,1,32911.0
2009-05-26 01:00:00,1,31499.0
2009-05-26 02:00:00,1,30282.0
2009-05-26 03:00:00,1,29601.0
2009-05-26 04:00:00,1,29372.0
2009-05-26 05:00:00,1,30111.0
2009-05-26 06:00:00,1,33345.0
2009-05-26 07:00:00,1,42346.0
2009-05-26 08:00:00,1,54370.0
2009-05-26 09:00:00,1,65083.0
2009-05-26 10:00:00,1,68077.0
2009-05-26 11:00:00,1,66894.0
2009-05-26 12:00:00,1,65706.0
2009-05-26 13:00:00,1,65177.0
2009-05-26 14:00:00,1,65930.0
2009-05-26 15:00:00,1,65602.0
2009-05-26 16:00:00,1,62288.0
2009-05-26 17:00:00,1,54115.0
2009-05-26 18:00:00,1,51196.0
2009-05-26 19:00:00,1,52759.0
2009-05-26 20:00:00,1,50961.0
2009-05-26 21:00:00,1,41955.0
2009-05-26 22:00:00,1,36409.0
2009-05-26 23:00:00,1,33701.0
2009-05-27 00:00:00,1,31713.0
2009-05-27 01:00:00,1,30917.0
2009-05-27 02:00:00,1,29223.0
2009-05-27 03:00:00,1,28411.0
2009-05-27 04:00:00,1,28358.0
2009-05-27 05:00:00,1,29042.0
2009-05-27 06:00:00,1,32129.0
2009-05-27 07:00:00,1,40440.0
2009-05-27 08:00:00,1,51594.0
2009-05-27 09:00:00,1,61547.0
2009-05-27 10:00:00,1,66275.0
2009-05-27 11:00:00,1,67565.0
2009-05-27 12:00:00,1,67120.0
2009-05-27 13:00:00,1,67844.0
2009-05-27 14:00:00,1,69347.0
2009-05-27 15:00:00,1,69595.0
2009-05-27 16:00:00,1,65414.0
2009-05-27 17:00:00,1,56233.0
2009-05-27 18:00:00,1,52642.0
2009-05-27 19:00:00,1,54271.0
2009-05-27 20:00:00,1,52693.0
2009-05-27 21:00:00,1,43595.0
2009-05-27 22:00:00,1,38082.0
2009-05-27 23:00:00,1,35318.0
2009-05-28 00:00:00,1,33293.0
2009-05-28 01:00:00,1,32100.0
2009-05-28 02:00:00,1,31219.0
2009-05-28 03:00:00,1,30558.0
2009-05-28 04:00:00,1,29985.0
2009-05-28 05:00:00,1,30518.0
2009-05-28 06:00:00,1,33314.0
2009-05-28 07:00:00,1,41896.0
2009-05-28 08:00:00,1,53595.0
2009-05-28 09:00:00,1,65169.0
2009-05-28 10:00:00,1,69949.0
2009-05-28 11:00:00,1,70495.0
2009-05-28 12:00:00,1,69983.0
2009-05-28 13:00:00,1,68217.0
2009-05-28 14:00:00,1,68892.0
2009-05-28 15:00:00,1,67555.0
2009-05-28 16:00:00,1,63433.0
2009-05-28 17:00:00,1,55023.0
2009-05-28 18:00:00,1,52681.0
2009-05-28 19:00:00,1,54251.0
2009-05-28 20:00:00,1,52921.0
2009-05-28 21:00:00,1,42040.0
2009-05-28 22:00:00,1,37066.0
2009-05-28 23:00:00,1,34198.0
2009-05-29 00:00:00,1,31558.0
2009-05-29 01:00:00,1,30341.0
2009-05-29 02:00:00,1,29456.0
2009-05-29 03:00:00,1,28684.0
2009-05-29 04:00:00,1,28435.0
2009-05-29 05:00:00,1,29109.0
2009-05-29 06:00:00,1,33090.0
2009-05-29 07:00:00,1,41205.0
2009-05-29 08:00:00,1,52680.0
2009-05-29 09:00:00,1,63878.0
2009-05-29 10:00:00,1,69655.0
2009-05-29 11:00:00,1,70025.0
2009-05-29 12:00:00,1,68060.0
2009-05-29 13:00:00,1,67797.0
2009-05-29 14:00:00,1,68942.0
2009-05-29 15:00:00,1,68377.0
2009-05-29 16:00:00,1,63684.0
2009-05-29 17:00:00,1,54737.0
2009-05-29 18:00:00,1,52229.0
2009-05-29 19:00:00,1,53434.0
2009-05-29 20:00:00,1,51884.0
2009-05-29 21:00:00,1,42076.0
2009-05-29 22:00:00,1,36967.0
2009-05-29 23:00:00,1,34170.0
2009-05-30 00:00:00,1,31829.0
2009-05-30 01:00:00,1,30063.0
2009-05-30 02:00:00,1,28884.0
2009-05-30 03:00:00,1,28183.0
2009-05-30 04:00:00,1,27822.0
2009-05-30 05:00:00,1,28071.0
2009-05-30 06:00:00,1,29369.0
2009-05-30 07:00:00,1,31427.0
2009-05-30 08:00:00,1,39438.0
2009-05-30 09:00:00,1,46777.0
2009-05-30 10:00:00,1,42780.0
2009-05-30 11:00:00,1,43303.0
2009-05-30 12:00:00,1,42220.0
2009-05-30 13:00:00,1,39669.0
2009-05-30 14:00:00,1,39664.0
2009-05-30 15:00:00,1,39119.0
2009-05-30 16:00:00,1,38219.0
2009-05-30 17:00:00,1,41877.0
2009-05-30 18:00:00,1,43477.0
2009-05-30 19:00:00,1,46537.0
2009-05-30 20:00:00,1,44970.0
2009-05-30 21:00:00,1,37872.0
2009-05-30 22:00:00,1,34007.0
2009-05-30 23:00:00,1,31468.0
2009-05-31 00:00:00,1,29051.0
2009-05-31 01:00:00,1,29255.0
2009-05-31 02:00:00,1,29621.0
2009-05-31 03:00:00,1,28151.0
2009-05-31 04:00:00,1,27492.0
2009-05-31 05:00:00,1,27031.0
2009-05-31 06:00:00,1,27582.0
2009-05-31 07:00:00,1,27039.0
2009-05-31 08:00:00,1,30340.0
2009-05-31 09:00:00,1,40200.0
2009-05-31 10:00:00,1,44989.0
2009-05-31 11:00:00,1,45735.0
2009-05-31 12:00:00,1,45893.0
2009-05-31 13:00:00,1,45804.0
2009-05-31 14:00:00,1,45551.0
2009-05-31 15:00:00,1,45685.0
2009-05-31 16:00:00,1,45552.0
2009-05-31 17:00:00,1,45418.0
2009-05-31 18:00:00,1,47357.0
2009-05-31 19:00:00,1,50576.0
2009-05-31 20:00:00,1,49567.0
2009-05-31 21:00:00,1,39510.0
2009-05-31 22:00:00,1,35524.0
2009-05-31 23:00:00,1,33008.0
2009-06-01 00:00:00,1,30451.0
2009-06-01 01:00:00,1,23485.0
2009-06-01 02:00:00,1,20204.0
2009-06-01 03:00:00,1,25665.0
2009-06-01 04:00:00,1,25616.0
2009-06-01 05:00:00,1,25818.0
2009-06-01 06:00:00,1,29661.0
2009-06-01 07:00:00,1,39889.0
2009-06-01 08:00:00,1,51947.0
2009-06-01 09:00:00,1,62097.0
2009-06-01 10:00:00,1,66154.0
2009-06-01 11:00:00,1,66341.0
2009-06-01 12:00:00,1,67174.0
2009-06-01 13:00:00,1,66826.0
2009-06-01 14:00:00,1,67454.0
2009-06-01 15:00:00,1,67029.0
2009-06-01 16:00:00,1,63023.0
2009-06-01 17:00:00,1,53111.0
2009-06-01 18:00:00,1,51401.0
2009-06-01 19:00:00,1,52079.0
2009-06-01 20:00:00,1,50406.0
2009-06-01 21:00:00,1,40667.0
2009-06-01 22:00:00,1,36070.0
2009-06-01 23:00:00,1,33721.0
2009-06-02 00:00:00,1,30954.0
2009-06-02 01:00:00,1,29598.0
2009-06-02 02:00:00,1,29068.0
2009-06-02 03:00:00,1,27858.0
2009-06-02 04:00:00,1,28038.0
2009-06-02 05:00:00,1,28625.0
2009-06-02 06:00:00,1,31055.0
2009-06-02 07:00:00,1,41426.0
2009-06-02 08:00:00,1,52401.0
2009-06-02 09:00:00,1,63481.0
2009-06-02 10:00:00,1,68086.0
2009-06-02 11:00:00,1,68256.0
2009-06-02 12:00:00,1,67868.0
2009-06-02 13:00:00,1,67549.0
2009-06-02 14:00:00,1,68880.0
2009-06-02 15:00:00,1,68325.0
2009-06-02 16:00:00,1,64252.0
2009-06-02 17:00:00,1,54530.0
2009-06-02 18:00:00,1,53313.0
2009-06-02 19:00:00,1,53977.0
2009-06-02 20:00:00,1,51608.0
2009-06-02 21:00:00,1,40884.0
2009-06-02 22:00:00,1,36951.0
2009-06-02 23:00:00,1,34024.0
2009-06-03 00:00:00,1,31762.0
2009-06-03 01:00:00,1,30983.0
2009-06-03 02:00:00,1,29955.0
2009-06-03 03:00:00,1,29010.0
2009-06-03 04:00:00,1,28667.0
2009-06-03 05:00:00,1,28462.0
2009-06-03 06:00:00,1,31349.0
2009-06-03 07:00:00,1,41177.0
2009-06-03 08:00:00,1,51909.0
2009-06-03 09:00:00,1,61534.0
2009-06-03 10:00:00,1,65296.0
2009-06-03 11:00:00,1,64831.0
2009-06-03 12:00:00,1,68277.0
2009-06-03 13:00:00,1,65943.0
2009-06-03 14:00:00,1,74005.0
2009-06-03 15:00:00,1,69934.0
2009-06-03 16:00:00,1,66769.0
2009-06-03 17:00:00,1,57780.0
2009-06-03 18:00:00,1,54882.0
2009-06-03 19:00:00,1,56841.0
2009-06-03 20:00:00,1,54296.0
2009-06-03 21:00:00,1,43265.0
2009-06-03 22:00:00,1,38670.0
2009-06-03 23:00:00,1,35731.0
2009-06-04 00:00:00,1,33734.0
2009-06-04 01:00:00,1,31856.0
2009-06-04 02:00:00,1,29680.0
2009-06-04 03:00:00,1,29447.0
2009-06-04 04:00:00,1,29242.0
2009-06-04 05:00:00,1,30438.0
2009-06-04 06:00:00,1,34113.0
2009-06-04 07:00:00,1,42502.0
2009-06-04 08:00:00,1,54695.0
2009-06-04 09:00:00,1,65789.0
2009-06-04 10:00:00,1,71142.0
2009-06-04 11:00:00,1,67124.0
2009-06-04 12:00:00,1,66260.0
2009-06-04 13:00:00,1,66294.0
2009-06-04 14:00:00,1,67347.0
2009-06-04 15:00:00,1,66351.0
2009-06-04 16:00:00,1,63424.0
2009-06-04 17:00:00,1,54932.0
2009-06-04 18:00:00,1,52236.0
2009-06-04 19:00:00,1,53385.0
2009-06-04 20:00:00,1,52011.0
2009-06-04 21:00:00,1,41458.0
2009-06-04 22:00:00,1,37378.0
2009-06-04 23:00:00,1,34811.0
2009-06-05 00:00:00,1,33078.0
2009-06-05 01:00:00,1,31660.0
2009-06-05 02:00:00,1,30135.0
2009-06-05 03:00:00,1,29397.0
2009-06-05 04:00:00,1,29066.0
2009-06-05 05:00:00,1,29431.0
2009-06-05 06:00:00,1,32345.0
2009-06-05 07:00:00,1,39828.0
2009-06-05 08:00:00,1,51531.0
2009-06-05 09:00:00,1,62644.0
2009-06-05 10:00:00,1,67826.0
2009-06-05 11:00:00,1,68177.0
2009-06-05 12:00:00,1,67103.0
2009-06-05 13:00:00,1,66856.0
2009-06-05 14:00:00,1,67812.0
2009-06-05 15:00:00,1,67871.0
2009-06-05 16:00:00,1,64394.0
2009-06-05 17:00:00,1,54282.0
2009-06-05 18:00:00,1,52264.0
2009-06-05 19:00:00,1,53911.0
2009-06-05 20:00:00,1,52018.0
2009-06-05 21:00:00,1,41500.0
2009-06-05 22:00:00,1,37315.0
2009-06-05 23:00:00,1,34836.0
2009-06-06 00:00:00,1,33434.0
2009-06-06 01:00:00,1,32065.0
2009-06-06 02:00:00,1,30603.0
2009-06-06 03:00:00,1,29055.0
2009-06-06 04:00:00,1,27948.0
2009-06-06 05:00:00,1,27850.0
2009-06-06 06:00:00,1,27132.0
2009-06-06 07:00:00,1,26367.0
2009-06-06 08:00:00,1,30302.0
2009-06-06 09:00:00,1,40494.0
2009-06-06 10:00:00,1,44787.0
2009-06-06 11:00:00,1,45679.0
2009-06-06 12:00:00,1,45213.0
2009-06-06 13:00:00,1,44624.0
2009-06-06 14:00:00,1,44649.0
2009-06-06 15:00:00,1,44527.0
2009-06-06 16:00:00,1,45238.0
2009-06-06 17:00:00,1,45079.0
2009-06-06 18:00:00,1,46590.0
2009-06-06 19:00:00,1,49951.0
2009-06-06 20:00:00,1,48980.0
2009-06-06 21:00:00,1,39819.0
2009-06-06 22:00:00,1,35278.0
2009-06-06 23:00:00,1,33803.0
2009-06-07 00:00:00,1,31863.0
2009-06-07 01:00:00,1,30174.0
2009-06-07 02:00:00,1,28934.0
2009-06-07 03:00:00,1,27854.0
2009-06-07 04:00:00,1,27436.0
2009-06-07 05:00:00,1,27588.0
2009-06-07 06:00:00,1,27871.0
2009-06-07 07:00:00,1,27186.0
2009-06-07 08:00:00,1,30484.0
2009-06-07 09:00:00,1,40564.0
2009-06-07 10:00:00,1,44897.0
2009-06-07 11:00:00,1,45461.0
2009-06-07 12:00:00,1,44869.0
2009-06-07 13:00:00,1,43458.0
2009-06-07 14:00:00,1,43413.0
2009-06-07 15:00:00,1,43271.0
2009-06-07 16:00:00,1,42515.0
2009-06-07 17:00:00,1,42444.0
2009-06-07 18:00:00,1,44552.0
2009-06-07 19:00:00,1,47259.0
2009-06-07 20:00:00,1,46555.0
2009-06-07 21:00:00,1,37822.0
2009-06-07 22:00:00,1,33818.0
2009-06-07 23:00:00,1,31113.0
2009-06-08 00:00:00,1,29301.0
2009-06-08 01:00:00,1,28156.0
2009-06-08 02:00:00,1,27022.0
2009-06-08 03:00:00,1,25888.0
2009-06-08 04:00:00,1,26115.0
2009-06-08 05:00:00,1,26662.0
2009-06-08 06:00:00,1,30328.0
2009-06-08 07:00:00,1,39477.0
2009-06-08 08:00:00,1,51258.0
2009-06-08 09:00:00,1,62155.0
2009-06-08 10:00:00,1,66931.0
2009-06-08 11:00:00,1,67845.0
2009-06-08 12:00:00,1,67771.0
2009-06-08 13:00:00,1,67851.0
2009-06-08 14:00:00,1,69849.0
2009-06-08 15:00:00,1,69012.0
2009-06-08 16:00:00,1,65456.0
2009-06-08 17:00:00,1,55543.0
2009-06-08 18:00:00,1,52790.0
2009-06-08 19:00:00,1,54392.0
2009-06-08 20:00:00,1,52063.0
2009-06-08 21:00:00,1,43189.0
2009-06-08 22:00:00,1,37879.0
2009-06-08 23:00:00,1,35530.0
2009-06-09 00:00:00,1,33395.0
2009-06-09 01:00:00,1,31798.0
2009-06-09 02:00:00,1,30552.0
2009-06-09 03:00:00,1,29730.0
2009-06-09 04:00:00,1,29715.0
2009-06-09 05:00:00,1,29864.0
2009-06-09 06:00:00,1,32705.0
2009-06-09 07:00:00,1,41011.0
2009-06-09 08:00:00,1,53171.0
2009-06-09 09:00:00,1,63643.0
2009-06-09 10:00:00,1,69018.0
2009-06-09 11:00:00,1,69345.0
2009-06-09 12:00:00,1,69418.0
2009-06-09 13:00:00,1,69327.0
2009-06-09 14:00:00,1,70427.0
2009-06-09 15:00:00,1,69749.0
2009-06-09 16:00:00,1,66771.0
2009-06-09 17:00:00,1,56137.0
2009-06-09 18:00:00,1,53409.0
2009-06-09 19:00:00,1,54314.0
2009-06-09 20:00:00,1,52971.0
2009-06-09 21:00:00,1,43763.0
2009-06-09 22:00:00,1,38985.0
2009-06-09 23:00:00,1,36476.0
2009-06-10 00:00:00,1,34368.0
2009-06-10 01:00:00,1,32557.0
2009-06-10 02:00:00,1,31555.0
2009-06-10 03:00:00,1,30699.0
2009-06-10 04:00:00,1,30261.0
2009-06-10 05:00:00,1,30836.0
2009-06-10 06:00:00,1,34040.0
2009-06-10 07:00:00,1,41857.0
2009-06-10 08:00:00,1,54215.0
2009-06-10 09:00:00,1,65428.0
2009-06-10 10:00:00,1,69726.0
2009-06-10 11:00:00,1,69987.0
2009-06-10 12:00:00,1,70079.0
2009-06-10 13:00:00,1,70468.0
2009-06-10 14:00:00,1,70665.0
2009-06-10 15:00:00,1,70487.0
2009-06-10 16:00:00,1,67097.0
2009-06-10 17:00:00,1,56743.0
2009-06-10 18:00:00,1,53513.0
2009-06-10 19:00:00,1,55198.0
2009-06-10 20:00:00,1,53589.0
2009-06-10 21:00:00,1,44329.0
2009-06-10 22:00:00,1,38882.0
2009-06-10 23:00:00,1,36476.0
2009-06-11 00:00:00,1,34581.0
2009-06-11 01:00:00,1,33082.0
2009-06-11 02:00:00,1,32260.0
2009-06-11 03:00:00,1,30910.0
2009-06-11 04:00:00,1,30670.0
2009-06-11 05:00:00,1,30881.0
2009-06-11 06:00:00,1,34282.0
2009-06-11 07:00:00,1,43390.0
2009-06-11 08:00:00,1,54906.0
2009-06-11 09:00:00,1,65953.0
2009-06-11 10:00:00,1,71353.0
2009-06-11 11:00:00,1,71183.0
2009-06-11 12:00:00,1,71123.0
2009-06-11 13:00:00,1,71024.0
2009-06-11 14:00:00,1,71735.0
2009-06-11 15:00:00,1,71351.0
2009-06-11 16:00:00,1,67191.0
2009-06-11 17:00:00,1,51325.0
2009-06-11 18:00:00,1,50250.0
2009-06-11 19:00:00,1,51529.0
2009-06-11 20:00:00,1,50002.0
2009-06-11 21:00:00,1,42491.0
2009-06-11 22:00:00,1,38209.0
2009-06-11 23:00:00,1,35385.0
2009-06-12 00:00:00,1,33426.0
2009-06-12 01:00:00,1,32291.0
2009-06-12 02:00:00,1,30407.0
2009-06-12 03:00:00,1,29219.0
2009-06-12 04:00:00,1,29252.0
2009-06-12 05:00:00,1,29807.0
2009-06-12 06:00:00,1,32392.0
2009-06-12 07:00:00,1,40267.0
2009-06-12 08:00:00,1,52338.0
2009-06-12 09:00:00,1,60778.0
2009-06-12 10:00:00,1,64915.0
2009-06-12 11:00:00,1,65634.0
2009-06-12 12:00:00,1,63802.0
2009-06-12 13:00:00,1,63484.0
2009-06-12 14:00:00,1,62493.0
2009-06-12 15:00:00,1,60515.0
2009-06-12 16:00:00,1,58399.0
2009-06-12 17:00:00,1,51001.0
2009-06-12 18:00:00,1,48530.0
2009-06-12 19:00:00,1,53276.0
2009-06-12 20:00:00,1,52751.0
2009-06-12 21:00:00,1,41819.0
2009-06-12 22:00:00,1,37434.0
2009-06-12 23:00:00,1,34293.0
2009-06-13 00:00:00,1,32543.0
2009-06-13 01:00:00,1,31459.0
2009-06-13 02:00:00,1,30082.0
2009-06-13 03:00:00,1,29085.0
2009-06-13 04:00:00,1,28895.0
2009-06-13 05:00:00,1,29648.0
2009-06-13 06:00:00,1,30247.0
2009-06-13 07:00:00,1,32202.0
2009-06-13 08:00:00,1,39250.0
2009-06-13 09:00:00,1,50677.0
2009-06-13 10:00:00,1,55377.0
2009-06-13 11:00:00,1,55560.0
2009-06-13 12:00:00,1,54146.0
2009-06-13 13:00:00,1,50912.0
2009-06-13 14:00:00,1,51907.0
2009-06-13 15:00:00,1,51244.0
2009-06-13 16:00:00,1,50556.0
2009-06-13 17:00:00,1,49281.0
2009-06-13 18:00:00,1,48982.0
2009-06-13 19:00:00,1,50660.0
2009-06-13 20:00:00,1,49014.0
2009-06-13 21:00:00,1,39408.0
2009-06-13 22:00:00,1,35516.0
2009-06-13 23:00:00,1,32680.0
2009-06-14 00:00:00,1,31228.0
2009-06-14 01:00:00,1,29770.0
2009-06-14 02:00:00,1,28306.0
2009-06-14 03:00:00,1,27074.0
2009-06-14 04:00:00,1,26564.0
2009-06-14 05:00:00,1,26447.0
2009-06-14 06:00:00,1,26609.0
2009-06-14 07:00:00,1,26900.0
2009-06-14 08:00:00,1,29893.0
2009-06-14 09:00:00,1,39574.0
2009-06-14 10:00:00,1,45451.0
2009-06-14 11:00:00,1,46700.0
2009-06-14 12:00:00,1,46766.0
2009-06-14 13:00:00,1,46736.0
2009-06-14 14:00:00,1,46668.0
2009-06-14 15:00:00,1,47105.0
2009-06-14 16:00:00,1,46502.0
2009-06-14 17:00:00,1,46188.0
2009-06-14 18:00:00,1,47353.0
2009-06-14 19:00:00,1,51093.0
2009-06-14 20:00:00,1,49917.0
2009-06-14 21:00:00,1,40395.0
2009-06-14 22:00:00,1,35962.0
2009-06-14 23:00:00,1,33130.0
2009-06-15 00:00:00,1,31213.0
2009-06-15 01:00:00,1,29654.0
2009-06-15 02:00:00,1,28647.0
2009-06-15 03:00:00,1,27988.0
2009-06-15 04:00:00,1,27872.0
2009-06-15 05:00:00,1,28183.0
2009-06-15 06:00:00,1,31578.0
2009-06-15 07:00:00,1,40489.0
2009-06-15 08:00:00,1,53149.0
2009-06-15 09:00:00,1,63341.0
2009-06-15 10:00:00,1,68460.0
2009-06-15 11:00:00,1,69432.0
2009-06-15 12:00:00,1,69059.0
2009-06-15 13:00:00,1,68440.0
2009-06-15 14:00:00,1,68473.0
2009-06-15 15:00:00,1,67776.0
2009-06-15 16:00:00,1,64317.0
2009-06-15 17:00:00,1,54841.0
2009-06-15 18:00:00,1,51913.0
2009-06-15 19:00:00,1,52601.0
2009-06-15 20:00:00,1,51006.0
2009-06-15 21:00:00,1,41485.0
2009-06-15 22:00:00,1,36624.0
2009-06-15 23:00:00,1,33567.0
2009-06-16 00:00:00,1,31564.0
2009-06-16 01:00:00,1,30667.0
2009-06-16 02:00:00,1,29816.0
2009-06-16 03:00:00,1,29073.0
2009-06-16 04:00:00,1,28870.0
2009-06-16 05:00:00,1,29623.0
2009-06-16 06:00:00,1,32807.0
2009-06-16 07:00:00,1,40575.0
2009-06-16 08:00:00,1,52689.0
2009-06-16 09:00:00,1,64448.0
2009-06-16 10:00:00,1,68410.0
2009-06-16 11:00:00,1,69079.0
2009-06-16 12:00:00,1,68445.0
2009-06-16 13:00:00,1,67670.0
2009-06-16 14:00:00,1,68145.0
2009-06-16 15:00:00,1,67611.0
2009-06-16 16:00:00,1,64543.0
2009-06-16 17:00:00,1,54935.0
2009-06-16 18:00:00,1,52896.0
2009-06-16 19:00:00,1,53835.0
2009-06-16 20:00:00,1,50965.0
2009-06-16 21:00:00,1,41680.0
2009-06-16 22:00:00,1,37215.0
2009-06-16 23:00:00,1,34475.0
2009-06-17 00:00:00,1,32357.0
2009-06-17 01:00:00,1,31192.0
2009-06-17 02:00:00,1,30440.0
2009-06-17 03:00:00,1,29656.0
2009-06-17 04:00:00,1,29251.0
2009-06-17 05:00:00,1,29731.0
2009-06-17 06:00:00,1,33302.0
2009-06-17 07:00:00,1,42343.0
2009-06-17 08:00:00,1,53388.0
2009-06-17 09:00:00,1,65022.0
2009-06-17 10:00:00,1,69341.0
2009-06-17 11:00:00,1,69131.0
2009-06-17 12:00:00,1,69370.0
2009-06-17 13:00:00,1,69332.0
2009-06-17 14:00:00,1,70674.0
2009-06-17 15:00:00,1,69865.0
2009-06-17 16:00:00,1,66307.0
2009-06-17 17:00:00,1,56284.0
2009-06-17 18:00:00,1,52716.0
2009-06-17 19:00:00,1,54535.0
2009-06-17 20:00:00,1,53311.0
2009-06-17 21:00:00,1,44280.0
2009-06-17 22:00:00,1,38943.0
2009-06-17 23:00:00,1,36257.0
2009-06-18 00:00:00,1,33739.0
2009-06-18 01:00:00,1,32459.0
2009-06-18 02:00:00,1,31707.0
2009-06-18 03:00:00,1,30597.0
2009-06-18 04:00:00,1,30217.0
2009-06-18 05:00:00,1,30830.0
2009-06-18 06:00:00,1,34179.0
2009-06-18 07:00:00,1,42543.0
2009-06-18 08:00:00,1,53873.0
2009-06-18 09:00:00,1,65271.0
2009-06-18 10:00:00,1,69626.0
2009-06-18 11:00:00,1,70283.0
2009-06-18 12:00:00,1,69525.0
2009-06-18 13:00:00,1,70008.0
2009-06-18 14:00:00,1,70833.0
2009-06-18 15:00:00,1,70519.0
2009-06-18 16:00:00,1,65535.0
2009-06-18 17:00:00,1,55802.0
2009-06-18 18:00:00,1,52550.0
2009-06-18 19:00:00,1,53745.0
2009-06-18 20:00:00,1,52646.0
2009-06-18 21:00:00,1,42159.0
2009-06-18 22:00:00,1,37817.0
2009-06-18 23:00:00,1,34816.0
2009-06-19 00:00:00,1,32579.0
2009-06-19 01:00:00,1,31168.0
2009-06-19 02:00:00,1,29856.0
2009-06-19 03:00:00,1,29400.0
2009-06-19 04:00:00,1,29152.0
2009-06-19 05:00:00,1,29797.0
2009-06-19 06:00:00,1,33103.0
2009-06-19 07:00:00,1,41223.0
2009-06-19 08:00:00,1,52195.0
2009-06-19 09:00:00,1,64220.0
2009-06-19 10:00:00,1,68808.0
2009-06-19 11:00:00,1,69253.0
2009-06-19 12:00:00,1,67914.0
2009-06-19 13:00:00,1,66968.0
2009-06-19 14:00:00,1,68484.0
2009-06-19 15:00:00,1,68416.0
2009-06-19 16:00:00,1,64470.0
2009-06-19 17:00:00,1,54602.0
2009-06-19 18:00:00,1,51623.0
2009-06-19 19:00:00,1,53714.0
2009-06-19 20:00:00,1,51942.0
2009-06-19 21:00:00,1,41802.0
2009-06-19 22:00:00,1,37424.0
2009-06-19 23:00:00,1,34986.0
2009-06-20 00:00:00,1,33023.0
2009-06-20 01:00:00,1,31381.0
2009-06-20 02:00:00,1,30382.0
2009-06-20 03:00:00,1,29073.0
2009-06-20 04:00:00,1,28866.0
2009-06-20 05:00:00,1,28724.0
2009-06-20 06:00:00,1,30329.0
2009-06-20 07:00:00,1,32630.0
2009-06-20 08:00:00,1,42046.0
2009-06-20 09:00:00,1,52052.0
2009-06-20 10:00:00,1,58349.0
2009-06-20 11:00:00,1,58555.0
2009-06-20 12:00:00,1,56595.0
2009-06-20 13:00:00,1,53181.0
2009-06-20 14:00:00,1,52840.0
2009-06-20 15:00:00,1,50383.0
2009-06-20 16:00:00,1,50808.0
2009-06-20 17:00:00,1,49258.0
2009-06-20 18:00:00,1,49011.0
2009-06-20 19:00:00,1,51895.0
2009-06-20 20:00:00,1,50339.0
2009-06-20 21:00:00,1,40604.0
2009-06-20 22:00:00,1,36659.0
2009-06-20 23:00:00,1,34389.0
2009-06-21 00:00:00,1,32479.0
2009-06-21 01:00:00,1,30764.0
2009-06-21 02:00:00,1,29477.0
2009-06-21 03:00:00,1,28109.0
2009-06-21 04:00:00,1,27462.0
2009-06-21 05:00:00,1,27153.0
2009-06-21 06:00:00,1,27338.0
2009-06-21 07:00:00,1,28013.0
2009-06-21 08:00:00,1,31778.0
2009-06-21 09:00:00,1,42225.0
2009-06-21 10:00:00,1,47074.0
2009-06-21 11:00:00,1,47592.0
2009-06-21 12:00:00,1,47799.0
2009-06-21 13:00:00,1,46836.0
2009-06-21 14:00:00,1,46744.0
2009-06-21 15:00:00,1,46258.0
2009-06-21 16:00:00,1,44892.0
2009-06-21 17:00:00,1,44833.0
